absolute_path,svs_filename,binary_label,label,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,drug_name,DOSE_LEVEL,DOSE,DOSE_UNIT,SACRIFICE_PERIOD,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,SPECIES,ANIMAL_AGE(week),ORGAN,FINDING_TYPE,TOPOGRAPHY_TYPE,GRADE_TYPE
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11366.svs,11366.svs,0,normal,309,8,1,tetracycline,tetracycline,,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/etoposide/Liver/45379.svs,45379.svs,0,normal,554,16,2,etoposide,etoposide,,1000,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36339.svs,36339.svs,0,normal,345,8,5,ibuprofen,ibuprofen,,60,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/butylated_hydroxyanisole/Liver/64114.svs,64114.svs,0,normal,687,6,3,butylated hydroxyanisole,butylated_hydroxyanisole,,300,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/disopyramide/Liver/38431.svs,38431.svs,0,normal,463,6,3,disopyramide,disopyramide,,40,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/32661.svs,32661.svs,0,normal,263,8,1,chlormezanone,chlormezanone,,50,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tiopronin/Liver/46262.svs,46262.svs,0,normal,467,4,2,tiopronin,tiopronin,,0,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60448.svs,60448.svs,0,normal,629,3,2,isoniazid,isoniazid,,0,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/indomethacin/Liver/61765.svs,61765.svs,0,normal,631,9,2,indomethacin,indomethacin,,15,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36512.svs,36512.svs,0,normal,345,14,5,ibuprofen,ibuprofen,,400,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/labetalol/Liver/10322.svs,10322.svs,0,normal,240,7,4,labetalol,labetalol,,45,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ketoconazole/Liver/32367.svs,32367.svs,0,normal,230,7,4,ketoconazole,ketoconazole,,10,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/clomipramine/Liver/42602.svs,42602.svs,0,normal,526,6,5,clomipramine,clomipramine,,10,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/thioacetamide/Liver/46657.svs,46657.svs,0,normal,117,3,3,thioacetamide,thioacetamide,,0,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylbutazone/Liver/26471.svs,26471.svs,0,normal,97,2,5,phenylbutazone,phenylbutazone,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60376.svs,60376.svs,0,normal,629,9,4,isoniazid,isoniazid,,600,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/61174.svs,61174.svs,0,normal,626,6,2,naphthyl isothiocyanate,naphthyl_isothiocyanate,,15,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53370.svs,53370.svs,0,normal,573,5,3,ticlopidine,ticlopidine,,30,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/mexiletine/Liver/53874.svs,53874.svs,0,normal,465,13,5,mexiletine,mexiletine,,400,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/labetalol/Liver/10351.svs,10351.svs,0,normal,240,10,3,labetalol,labetalol,,150,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62679.svs,62679.svs,0,normal,665,11,5,rosiglitazone maleate,rosiglitazone_maleate,,100,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ajmaline/Liver/42887.svs,42887.svs,0,normal,517,13,4,ajmaline,ajmaline,,300,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nifedipine/Liver/20897.svs,20897.svs,0,normal,410,1,3,nifedipine,nifedipine,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nitrofurazone/Liver/16190.svs,16190.svs,0,normal,325,14,4,nitrofurazone,nitrofurazone,,300,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methyltestosterone/Liver/31037.svs,31037.svs,0,normal,242,5,3,methyltestosterone,methyltestosterone,,30,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/penicillamine/Liver/37485.svs,37485.svs,0,normal,440,13,5,penicillamine,penicillamine,,1000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nicotinic_acid/Liver/57949.svs,57949.svs,0,normal,386,12,1,nicotinic acid,nicotinic_acid,,300,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/sulfasalazine/Liver/8389.svs,8389.svs,0,normal,210,7,5,sulfasalazine,sulfasalazine,,100,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/enalapril/Liver/35596.svs,35596.svs,0,normal,423,9,1,enalapril,enalapril,,200,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/60903.svs,60903.svs,0,normal,628,10,1,phenytoin,phenytoin,,1200,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47465.svs,47465.svs,0,normal,587,10,3,nimesulide,nimesulide,,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carboplatin/Liver/51564.svs,51564.svs,0,normal,576,1,1,carboplatin,carboplatin,,0,mg/kg,3 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/adapin/Liver/30825.svs,30825.svs,0,normal,238,15,3,adapin,adapin,,100,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bromobenzene/Liver/30425.svs,30425.svs,0,normal,186,2,4,bromobenzene,bromobenzene,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethionine/Liver/27875.svs,27875.svs,0,normal,126,8,5,ethionine,ethionine,,25,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/meloxicam/Liver/44557.svs,44557.svs,0,normal,535,3,2,meloxicam,meloxicam,,0,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/cimetidine/Liver/31158.svs,31158.svs,0,normal,214,12,1,cimetidine,cimetidine,,300,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/simvastatin/Liver/42036.svs,42036.svs,0,normal,515,2,1,simvastatin,simvastatin,,0,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/triamterene/Liver/39936.svs,39936.svs,0,normal,445,7,3,triamterene,triamterene,,15,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/propranolol/Liver/66009.svs,66009.svs,0,normal,718,13,5,propranolol,propranolol,,150,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49730.svs,49730.svs,0,normal,596,12,4,bucetin,bucetin,,300,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54100.svs,54100.svs,0,normal,604,7,1,cyclosporine A,cyclosporine_A,,30,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/allopurinol/Liver/7583.svs,7583.svs,0,normal,198,14,1,allopurinol,allopurinol,,150,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40482.svs,40482.svs,0,normal,507,2,2,tolbutamide,tolbutamide,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/mefenamic_acid/Liver/20464.svs,20464.svs,0,normal,378,12,3,mefenamic acid,mefenamic_acid,,100,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47389.svs,47389.svs,0,normal,587,4,2,nimesulide,nimesulide,,0,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nifedipine/Liver/20967.svs,20967.svs,0,normal,410,9,2,nifedipine,nifedipine,,300,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carboplatin/Liver/51919.svs,51919.svs,0,normal,576,14,4,carboplatin,carboplatin,,100,mg/kg,6 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tolbutamide/Liver/40488.svs,40488.svs,0,normal,507,2,5,tolbutamide,tolbutamide,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/captopril/Liver/24627.svs,24627.svs,0,normal,420,6,3,captopril,captopril,,100,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/amitriptyline/Liver/19092.svs,19092.svs,0,normal,367,14,1,amitriptyline,amitriptyline,,150,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/chlorpromazine/Liver/61540.svs,61540.svs,0,normal,635,4,1,chlorpromazine,chlorpromazine,,0,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/fluoxetine_hydrochloride/Liver/63142.svs,63142.svs,0,normal,683,10,4,fluoxetine hydrochloride,fluoxetine_hydrochloride,,10,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/sulfasalazine/Liver/30712.svs,30712.svs,0,normal,211,9,5,sulfasalazine,sulfasalazine,,300,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/meloxicam/Liver/44732.svs,44732.svs,0,normal,536,5,1,meloxicam,meloxicam,,3,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gentamicin/Liver/54900.svs,54900.svs,0,normal,612,1,3,gentamicin,gentamicin,,0,mg/kg,3 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/61222.svs,61222.svs,0,normal,626,7,5,naphthyl isothiocyanate,naphthyl_isothiocyanate,,15,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33369.svs,33369.svs,0,normal,297,14,1,tamoxifen,tamoxifen,,60,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tacrine/Liver/14764.svs,14764.svs,0,normal,314,12,4,tacrine,tacrine,,10,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/chlorpheniramine/Liver/21304.svs,21304.svs,0,normal,408,13,3,chlorpheniramine,chlorpheniramine,,30,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/amphotericin_B/Liver/64902.svs,64902.svs,0,normal,691,2,1,amphotericin B,amphotericin_B,,0,mg/kg,8 day,Repeat,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/hydroxyzine/Liver/19641.svs,19641.svs,0,normal,370,6,1,hydroxyzine,hydroxyzine,,10,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/buthionine_sulfoximine/Liver/61046.svs,61046.svs,0,normal,457,14,2,buthionine sulfoximine,buthionine_sulfoximine,,1500,mg/kg,6 hr,Single,intraperitoneal injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52525.svs,52525.svs,0,normal,578,2,4,bromoethylamine,bromoethylamine,,0,mg/kg,6 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/quinidine/Liver/22533.svs,22533.svs,0,normal,349,14,2,quinidine,quinidine,,200,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acarbose/Liver/41499.svs,41499.svs,0,normal,510,14,1,acarbose,acarbose,,1000,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbamazepine/Liver/5394.svs,5394.svs,0,normal,146,10,3,carbamazepine,carbamazepine,,100,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/sulpiride/Liver/40825.svs,40825.svs,0,normal,508,2,1,sulpiride,sulpiride,,0,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/captopril/Liver/25027.svs,25027.svs,0,normal,421,11,4,captopril,captopril,,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/terbinafine/Liver/44225.svs,44225.svs,0,normal,534,7,5,terbinafine,terbinafine,,75,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gentamicin/Liver/55788.svs,55788.svs,0,normal,613,14,2,gentamicin,gentamicin,,100,mg/kg,8 day,Repeat,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/triamterene/Liver/38802.svs,38802.svs,0,normal,444,10,2,triamterene,triamterene,,50,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/allyl_alcohol/Liver/25590.svs,25590.svs,0,normal,103,1,5,allyl alcohol,allyl_alcohol,,0,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/perhexiline/Liver/12345.svs,12345.svs,0,normal,227,11,3,perhexiline,perhexiline,,50,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44059.svs,44059.svs,0,normal,550,1,1,bendazac,bendazac,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenytoin/Liver/70986.svs,70986.svs,0,normal,176,1,1,phenytoin,phenytoin,,0,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11284.svs,11284.svs,0,normal,309,3,2,tetracycline,tetracycline,,0,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ajmaline/Liver/43193.svs,43193.svs,0,normal,518,11,3,ajmaline,ajmaline,,100,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/caffeine/Liver/36705.svs,36705.svs,0,normal,430,7,1,caffeine,caffeine,,10,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/caffeine/Liver/36816.svs,36816.svs,0,normal,430,11,2,caffeine,caffeine,,30,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/fluphenazine/Liver/9041.svs,9041.svs,0,normal,273,3,4,fluphenazine,fluphenazine,,0,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/cimetidine/Liver/8626.svs,8626.svs,0,normal,213,1,1,cimetidine,cimetidine,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/18795.svs,18795.svs,0,normal,318,15,3,iproniazid,iproniazid,,60,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gentamicin/Liver/55301.svs,55301.svs,0,normal,612,15,3,gentamicin,gentamicin,,100,mg/kg,9 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/thioridazine/Liver/9652.svs,9652.svs,0,normal,251,6,5,thioridazine,thioridazine,,10,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/cyclophosphamide/Liver/31477.svs,31477.svs,0,normal,172,7,1,cyclophosphamide,cyclophosphamide,,2,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15472.svs,15472.svs,0,normal,323,6,5,chloramphenicol,chloramphenicol,,100,mg/kg,6 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/erythromycin_ethylsuccinate/Liver/23593.svs,23593.svs,0,normal,388,5,5,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,,100,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ethambutol/Liver/36018.svs,36018.svs,0,normal,390,13,3,ethambutol,ethambutol,,1000,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methyldopa/Liver/13994.svs,13994.svs,0,normal,306,8,1,methyldopa,methyldopa,,60,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/acetazolamide/Liver/58517.svs,58517.svs,0,normal,490,8,3,acetazolamide,acetazolamide,,60,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/nifedipine/Liver/37047.svs,37047.svs,0,normal,411,11,4,nifedipine,nifedipine,,300,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/erythromycin_ethylsuccinate/Liver/35649.svs,35649.svs,0,normal,389,12,1,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,,300,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49763.svs,49763.svs,0,normal,596,14,4,bucetin,bucetin,,1000,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/penicillamine/Liver/37697.svs,37697.svs,0,normal,441,6,3,penicillamine,penicillamine,,100,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/famotidine/Liver/22915.svs,22915.svs,0,normal,380,4,1,famotidine,famotidine,,0,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/48552.svs,48552.svs,0,normal,593,7,1,phenacetin,phenacetin,,300,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/monocrotaline/Liver/12815.svs,12815.svs,0,normal,279,7,3,monocrotaline,monocrotaline,,3,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/gemfibrozil/Liver/29872.svs,29872.svs,0,normal,184,6,2,gemfibrozil,gemfibrozil,,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/propranolol/Liver/66881.svs,66881.svs,0,normal,719,7,3,propranolol,propranolol,,15,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/theophylline/Liver/57415.svs,57415.svs,0,normal,427,5,3,theophylline,theophylline,,20,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34204.svs,34204.svs,0,normal,319,5,2,iproniazid,iproniazid,,6,mg/kg,4 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/19737.svs,19737.svs,0,normal,346,10,2,ibuprofen,ibuprofen,,60,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/metformin/Liver/13377.svs,13377.svs,0,normal,265,8,5,metformin,metformin,,100,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/pemoline/Liver/13056.svs,13056.svs,0,normal,261,9,1,pemoline,pemoline,,25,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/methimazole/Liver/33146.svs,33146.svs,0,normal,278,3,2,methimazole,methimazole,,0,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/pemoline/Liver/13456.svs,13456.svs,0,normal,262,16,3,pemoline,pemoline,,75,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/azathioprine/Liver/31873.svs,31873.svs,0,normal,229,3,2,azathioprine,azathioprine,,0,mg/kg,15 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/lomustine/Liver/11730.svs,11730.svs,0,normal,310,11,1,lomustine,lomustine,,2,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/indomethacin/Liver/61746.svs,61746.svs,0,normal,631,1,2,indomethacin,indomethacin,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/perhexiline/Liver/11931.svs,11931.svs,0,normal,226,13,2,perhexiline,perhexiline,,150,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/indomethacin/Liver/27298.svs,27298.svs,0,normal,113,2,3,indomethacin,indomethacin,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/theophylline/Liver/57851.svs,57851.svs,0,normal,428,4,3,theophylline,theophylline,,0,mg/kg,29 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/etoposide/Liver/45648.svs,45648.svs,0,normal,555,14,3,etoposide,etoposide,,30,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36119.svs,36119.svs,0,normal,345,1,1,ibuprofen,ibuprofen,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49278.svs,49278.svs,0,normal,542,7,5,chlormadinone,chlormadinone,,300,mg/kg,9 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/sulfasalazine/Liver/30750.svs,30750.svs,0,normal,211,10,2,sulfasalazine,sulfasalazine,,300,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carboplatin/Liver/51776.svs,51776.svs,0,normal,576,8,5,carboplatin,carboplatin,,10,mg/kg,24 hr,Single,intravenous injection,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/carbon_tetrachloride/Liver/26153.svs,26153.svs,0,normal,66,5,4,carbon tetrachloride,carbon_tetrachloride,,0,mg/kg,72 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/allopurinol/Liver/7501.svs,7501.svs,0,normal,198,8,3,allopurinol,allopurinol,,15,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/penicillamine/Liver/37642.svs,37642.svs,0,normal,441,2,4,penicillamine,penicillamine,,0,mg/kg,8 day,Repeat,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/haloperidol/Liver/9094.svs,9094.svs,0,normal,247,16,4,haloperidol,haloperidol,,30,mg/kg,24 hr,Single,Gavage,Rat,6,Liver,,,
/mnt/e/spass/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50045.svs,50045.svs,0,normal,597,1,1,phenylanthranilic acid,phenylanthranilic_acid,,0,mg/kg,3 hr,Single,Gavage,Rat,6,Liver,,,
